FieldID	name	fieldType	IndexType	unitSet	unitModel	unitMetric	unitEnglish	SLower	SUpper	HLower	HUpper	Source	Type	ReadOnly	HasHelp	Access	Transfer	D1 type	D1 set	D1 model	D1 metric	D1 English	D1 BSL	D1 BSU	D1 BHL	D1 BHU	D1 source	D2 type	D2 set	D2 model	D2 metric	D2 English	D2 BSL	D2 BSU	D2 BHL	D2 BHU	D2 source	D3 type	D3 set	D3 model	D3 metric	D3 English	D3 BSL	D3 BSU	D3 BHL	D3 BHU	D3 source
kSoilPatchOptionsAllowSoilEvaporation	Allow soil evaporation	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowSoilEvaporation]	1 MFD	0 Undefined
kSoilPatchOptionsAllowSoilSettlingFromRain	Allow soil settling from rain	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowSoilSettlingFromRain]	1 MFD	0 Undefined
kSoilPatchOptionsAllowStandingDeadToDecayToResidue	Allow decay of standing dead plant material to flat residue	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowStandingDeadToDecayToResidue]	1 MFD	0 Undefined
kSoilPatchOptionsAllowVolatilization	Allow volatilization (loss of ammonia)	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowVolatilization]	1 MFD	0 Undefined
kSoilPatchOptionsAllowWaterErosionFromRunoff	Allow water erosion from runoff from rainfall	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowWaterErosionFromRunoff]	1 MFD	0 Undefined
kSoilPatchOptionsAllowWaterErosionFromRunoffFromIrrigation	Allow water erosion from runoff from irrigation	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowWaterErosionFromRunoffFromIrrigation]	1 MFD	0 Undefined																				
kSoilPatchOptionsAllowWindErosion	Allow wind erosion	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAllowWindErosion]	1 MFD	0 Undefined																				
kSoilPatchOptionsAutoFertilization	Auto fertilize	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAutoFertilization]	1 MFD	0 Undefined																				
kSoilPatchOptionsAutoHarvest	Auto harvest	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAutoHarvest]	1 MFD	0 Undefined																				
kSoilPatchOptionsAutoIrrigation	Auto irrigate	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAutoIrrigation]	1 MFD	0 Undefined																				
kSoilPatchOptionsAutoMaintainDrainageSystem	Auto-maintain drainage system	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					3 Unit set	2 State variable	FALSE	FALSE	options[kSoilOptionsAutoMaintainDrainageSystem]	1 MFD	0 Undefined																				
kSoilPatchOptionsAutoMaintainFurrowDikes	Auto-maintain furrow dikes	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAutoMaintainFurrowDikes]	1 MFD	0 Undefined																				
kSoilPatchOptionsAutoPHControl	Auto-maintain pH	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsAutoPHControl]	1 MFD	0 Undefined																				
kSoilPatchOptionsUpdateAlbedo	Update soil albedo	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsUpdateAlbedo]	1 MFD	0 Undefined																				
kSoilPatchOptionsUpdateSoilCoverIndex	Update soil cover index	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsUpdateSoilCoverIndex]	1 MFD	0 Undefined																				
kSoilPatchOptionsUpdateSoilTemperature	Update soil temperature	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsUpdateSoilTemperature]	1 MFD	0 Undefined																				
kSoilPatchOptionsUpdateWaterTableDepth	Update water table depth	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	options[kSoilOptionsUpdateWaterTableDepth]	1 MFD	0 Undefined																				
kSoilPatchOrganicMatterAdsorbedToSediment_kgPha	Organic matter lost in eroded soil today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicMatterAdsorbedToSediment_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined										
kSoilPatchOrganicMatterChangeFromMineralization_tPha	Organic matter change from mineralization today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicMatterChangeFromMineralization_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined										
kSoilPatchOrganicNActiveHumusAdsorbedToSediment_kgPha	N as active organic lost in eroded soil today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicNActiveHumusAdsorbedToSediment_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchOrganicNFreshAddedFromDeadPlant_kgPha	N as fresh organic in flat residue newly decayed from organic matter blobs today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicNFreshAddedFromDeadPlant_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchOrganicNFreshAdsorbedToSediment_kgPha	N as fresh organic in flat residue lost in eroded soil today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicNFreshAdsorbedToSediment_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchOrganicNFreshFromOM_kgPha	N as fresh organic in undecayed dead plant matter (in organic matter blobs) on this soil patch	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicNFreshFromOM_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchOrganicNStableHumusAdsorbedToSediment_kgPha	N as stable organic in humus lost in eroded soil today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicNStableHumusAdsorbedToSediment_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchOrganicPFreshAddedFromDeadPlant_kgPha	P as fresh organic in flat residue newly decayed from organic matter blobs today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicPFreshAddedFromDeadPlant_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchOrganicPFreshAdsorbedToSediment_kgPha	P as fresh organic in flat residue lost in eroded soil today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicPFreshAdsorbedToSediment_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchOrganicPFreshFromOM_kgPha	P as fresh organic in undecayed dead plant matter (in organic matter blobs) on this soil patch	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicPFreshFromOM_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchOrganicPHumusAdsorbedToSediment_kgPha	P as organic in humus lost in eroded soil today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.organicPHumusAdsorbedToSediment_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchPatchIrrigationForDay_mm	Patch irrigation today	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.patchIrrigationForDay_mm	1 MFD	0 Undefined																				
kSoilPatchPatchRainfallForDay_mm	Patch rainfall and snowmelt today	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.patchRainfallForDay_mm	1 MFD	0 Undefined																				
kSoilPatchPatchTotalAboveGroundBiomassAndResidue_tPha	Patch total above-ground biomass and residue today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	totals.patchTotalAboveGroundBiomassAndResidue_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined										
kSoilPatchPeakRainfallRate_mmPhr	Rainfall rate at peak today	1 Single	1 None	13 kVelocity	2 mm/hr	2 mm/hr	5 in/hr	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.peakRainfallRate_mmPhr	1 MFD	0 Undefined																				
kSoilPatchPeakRateEstimationMethod	Method for estimating peak runoff rate	11 List of choices	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	params.peakRateEstimationMethod	1 MFD	0 Undefined																				
kSoilPatchPeakRunoffRainfallEnergyAdjFactor	Adjustment factor for peak runoff rate	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0.5	2	0.5	2	1 Epic	1 Parameter	FALSE	FALSE	params.peakRunoffRainfallEnergyAdjFactor	1 MFD	0 Undefined																				
kSoilPatchPeakRunoffRate_mmPhr	Peak runoff rate from rainfall today	1 Single	1 None	13 kVelocity	2 mm/hr	2 mm/hr	5 in/hr	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.peakRunoffRate_mmPhr	1 MFD	0 Undefined																				
kSoilPatchPFertAutoApplied_kgPha	P fertilizer applied today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.pFertAutoApplied_kgPha	2 BDConvert	2 Conc	31 kConcentration	1 g/t	2 g/kg	5 oz/T	0	100	0	5000	3 Unit set	3 Area	6 kMass	3 kg	2 g	6 lb	0	0	0	1000000	3 Unit set	0 Undefined
kSoilPatchPlowDepth_m	Plow depth	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	3	0	3	2 KfSoft	4 Output variable	TRUE	FALSE	state.plowDepth_m	1 MFD	0 Undefined																				
kSoilPatchPlowDepthSWmWP_mm	Water content minus wilting point in plow depth (0.2 m)	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	1000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	totals.plowDepthSWmWP_mm	1 MFD	0 Undefined
kSoilPatchPotEvapMethod	Method for estimating potential evaporation	11 List of choices	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	TRUE	params.potEvapMethod	1 MFD	0 Undefined
kSoilPatchRainfallDuration_hr	Rainfall duration today	1 Single	1 None	24 kNonChangingUnitHours	1 hours	1 hours	1 hours	0	24	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.rainfallDuration_hr	1 MFD	0 Undefined
kSoilPatchRainfallEnergyFactorForUSLE	Rainfall energy factor for USLE water erosion equation today	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	1	-1000000	1000000	2 KfSoft	4 Output variable	TRUE	FALSE	erosion.rainfallEnergyFactorForUSLE	1 MFD	0 Undefined
kSoilPatchRandomRoughness_mm	Surface random roughness	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	1000	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	surface.randomRoughness_mm	1 MFD	0 Undefined
kSoilPatchRetentionParam_mm	Retention parameter today	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.retentionParam_mm	1 MFD	0 Undefined
kSoilPatchReturnFlowTravelTime_days	Time for sub-surface water to flow from watershed edge to center	1 Single	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	2000	0	2000	1 Epic	1 Parameter	FALSE	FALSE	params.paramForReturnFlowTravelTime_days	1 MFD	0 Undefined
kSoilPatchRidgeHeight_mm	Surface ridge height	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	1000	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	surface.ridgeHeight_mm	1 MFD	0 Undefined
kSoilPatchRidgeInterval_m	Surface ridge interval	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	1000	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	surface.ridgeInterval_m	1 MFD	0 Undefined
kSoilPatchRunoffVolume_mm	Runoff volume from rainfall today	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.runoffVolume_mm	1 MFD	0 Undefined
kSoilPatchSnowfallForDay_mm	Patch snowfall today	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.snowfallForDay_mm	1 MFD	0 Undefined
kSoilPatchSnowmeltForDay_mm	Patch snowmelt today	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.snowmeltForDay_mm	1 MFD	0 Undefined
kSoilPatchSnowPackTemp_degC	Snow pack temperature today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.snowPackTemp_degC	1 MFD	0 Undefined
kSoilPatchSnowWaterContent_mm	Snow water content for patch	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	2 State variable	FALSE	FALSE	water.snowWaterContent_mm	1 MFD	0 Undefined
kSoilPatchSoilAlbedo_frn	Bare-soil albedo	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0.05	0.2	0.05	0.2	1 Epic	1 Parameter	FALSE	FALSE	params.soilAlbedo_frn	1 MFD	0 Undefined
kSoilPatchSoilCoverIndex_frn	Soil cover index today	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	surface.soilCoverIndex_frn	1 MFD	0 Undefined
kSoilPatchSoilEvapByDepthCoeffs	S Curve - effect of soil depth on soil evaporation	1 Single	4 S curve	2 kLength	4 m	4 m	7 ft	0	3	0	3	1 Epic	1 Parameter	FALSE	FALSE	params.soilEvapByDepthCoeffs	3 S curve	0 Undefined
kSoilPatchSoilInsulationFromAirTempCoeffs	S Curve - effect of plant cover on soil insulation from air temperature	1 Single	4 S curve	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	6	0	6	1 Epic	1 Parameter	FALSE	FALSE	params.soilInsulationFromAirTempCoeffs	3 S curve	0 Undefined
kSoilPatchSoilParticleDiameter_microns	Soil particle diameter	1 Single	1 None	2 kLength	1 microns	2 mm	6 in	300	600	300	600	1 Epic	1 Parameter	FALSE	FALSE	params.soilParticleDiameter_microns	1 MFD	0 Undefined
kSoilPatchSoilProfileDepth_m	Soil profile depth	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	3	0	3	2 KfSoft	4 Output variable	TRUE	FALSE	state.soilProfileDepth_m	1 MFD	0 Undefined
kSoilPatchSoilProfileDepthFCmWP_mm	Field capacity minus wilting point in soil profile depth	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	1000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	totals.soilProfileDepthFCmWP_mm	1 MFD	0 Undefined
kSoilPatchSoilProfileDepthSWmWP_mm	Water content minus wilting point in soil profile depth (2 m)	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	1000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	totals.soilProfileDepthSWmWP_mm	1 MFD	0 Undefined
kSoilPatchSoilSettlingFromRainfallCoeffs	S Curve - effect of rainfall amount on degree of soil settling	1 Single	4 S curve	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	200	0	200	3 Unit set	1 Parameter	FALSE	FALSE	params.soilSettlingFromRainfallCoeffs	3 S curve	0 Undefined
kSoilPatchSoilSurfaceCoverLagFactor_frn	Soil cover lag factor for surface temperature today	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	4 Output variable	TRUE	FALSE	movement.soilSurfaceCoverLagFactor_frn	1 MFD	0 Undefined
kSoilPatchSoilSurfaceTempBare_degC	Bare soil surface temperature today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.soilSurfaceTempBare_degC	1 MFD	0 Undefined
kSoilPatchSoilSurfaceTempWithCover_degC	Covered soil surface temperature today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.soilSurfaceTempWithCover_degC	1 MFD	0 Undefined
kSoilPatchSoilWeatheringType	Soil weathering type	11 List of choices	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	params.soilWeatheringType	1 MFD	0 Undefined
kSoilPatchTemp_degC	Temperature at soil surface today	1 Single	1 None	5 kTemperature	1 degrees C	1 degrees C	2 degrees F	-30	40	-1000000	1000000	3 Unit set	4 Output variable	TRUE	FALSE	surface.temp_degC	1 MFD	0 Undefined
kSoilPatchThicknessWaitingToBeEroded_m	Thickness waiting to be eroded today	1 Single	1 None	2 kLength	4 m	4 m	7 ft	0	1	0	1000000	2 KfSoft	4 Output variable	FALSE	FALSE	erosion.thicknessWaitingToBeEroded_m	1 MFD	0 Undefined
kSoilPatchTimeForDrainageSystemToReducePlantStress_days	Time for drainage system to reduce water stress	1 Single	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	10	0	10	1 Epic	1 Parameter	FALSE	FALSE	params.timeForDrainageSystemToReducePlantStress_days	1 MFD	0 Undefined
kSoilPatchTimeOfConc_hr	Rainfall time of concentration today	1 Single	1 None	24 kNonChangingUnitHours	1 hours	1 hours	1 hours	0	24	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	water.timeOfConc_hr	1 MFD	0 Undefined
kSoilPatchTop1mPorosity_mm	Porosity in top meter of soil	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	1000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	totals.top1mPorosity_mm	1 MFD	0 Undefined
kSoilPatchTop1MWaterContent_mm	Water content in top meter of soil	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	1000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	totals.top1MWaterContent_mm	1 MFD	0 Undefined										
kSoilPatchTop30cmFractionFieldCapacity_frn	Fraction of field capacity in top 30 cm	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	1000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	totals.top30cmFractionFieldCapacity_frn	1 MFD	0 Undefined										
kSoilPatchTotalErosion_tPha	Water erosion today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	erosion.totalErosion_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kSoilPatchTotalNInStandingDead_kgPha	N total in above-ground dead biomass for plants in patch today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	plantMeans.totalNInStandingDead_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kSoilPatchTotalNUptakeByPlants_kgPha	N total uptake by plants today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.totalNUptakeByPlants_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kSoilPatchTotalPInStandingDead_kgPha	P total in above-ground dead biomass for plants in patch today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1000	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	plantMeans.totalPInStandingDead_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kSoilPatchTotalPUptakeByPlants_kgPha	P total uptake by plants today	1 Single	1 None	9 kMassOverArea	1 kg/ha	3 kg/m2	9 lb/ft2	0	1	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	movement.totalPUptakeByPlants_kgPha	2 BDConvert	3 Area	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1000000	3 Unit set	0 Undefined
kSoilPatchTotalStandingDead_tPha	Total above-ground dead biomass of plants in patch today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	plantMeans.totalStandingDead_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kSoilPatchTotalStandingLive_tPha	Total above-ground live biomass of plants in patch today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	plantMeans.totalStandingLive_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kSoilPatchTotalWaterUse_mm	Total water use for plants in patch today	1 Single	1 None	12 kDepthOfWater	1 mm (liquid)	1 mm (liquid)	2 in (liquid)	0	100	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	plantMeans.totalWaterUse_mm	2 BDConvert	1 Depth	21 kNonChangingUnitMetersPMeter	1 m/m	1 m/m	1 m/m	0	1	0	10	3 Unit set	0 Undefined
kSoilPatchUserCoeffsForMUSI	Coefficients for MUSI water erosion equation	1 Single	9 MUSI Coeffs	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0.1	5	0	5	1 Epic	1 Parameter	FALSE	FALSE	params.userCoeffsForMUSI[index]	1 MFD	0 Undefined										
kSoilPatchUseStochasticCurveNumberEstimation	Vary curve numbers randomly	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	params.useStochasticCurveNumberEstimation	1 MFD	0 Undefined										
kSoilPatchWaterErosion_tPha	Water erosion from rainfall today	1 Single	1 None	9 kMassOverArea	2 t/ha	3 kg/m2	9 lb/ft2	0	0.001	0	1000000	3 Unit set	4 Output variable	TRUE	FALSE	erosion.waterErosion_tPha	2 BDConvert	3 Area	6 kMass	4 t	2 g	6 lb	0	1.00E-06	0	1000000	3 Unit set	0 Undefined
kSoilPatchWaterErosionMethod	Method for estimating water erosion	11 List of choices	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	params.waterErosionMethod	1 MFD	0 Undefined										
kSoilPatchWaterReturnFlowTravelTime_days	Travel time for return flow today	1 Single	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	0	2000	0	2000	1 Epic	4 Output variable	TRUE	FALSE	water.returnFlowTravelTime_days	1 MFD	0 Undefined										
kSoilPatchWatershedArea_ha	Watershed area for water flow	1 Single	1 None	8 kArea	1 ha	1 ha	7 mi2	0.1	10	0.00001	100	1 Epic	1 Parameter	FALSE	FALSE	params.watershedArea_ha	1 MFD	0 Undefined										
